,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
90,Caco-2,H3K4me1,L1MEc,0.10702853281588477,0.019898884312412986,0.01677353473628194,0.19555343612588114
91,Caco-2,H3K4me1,L1MA4,-0.03788886098759954,0.006180588664314761,-0.06495803675891319,-0.010763965543596356
92,Caco-2,H3K4me1,AluSg7,0.00014522203124387866,0.9908102107367807,-0.02456268285617048,0.024852949609471858
93,Caco-2,H3K4me1,L1PREC2,-0.10026321511668596,4.1839876645771153e-14,-0.12606962384182818,-0.07432119665006288
94,Caco-2,H3K4me1,L1PA13,-0.0847958487518829,2.3986602217912948e-11,-0.10953131585019552,-0.0599554231234274
95,Caco-2,H3K4me1,L1MC3,-0.04838665067852103,0.022891061533057994,-0.08991617235096679,-0.006689155632883344
96,Caco-2,H3K4me1,L1PA8,-0.014835317887712663,0.2408926068968504,-0.039612800261868975,0.009960397407950383
97,Caco-2,H3K4me1,MSTD,-0.02132848919974187,0.1940045710944096,-0.053475496700236096,0.010862681957442114
98,Caco-2,H3K4me1,AluYe5,0.027032881144918135,0.045070776398272575,0.0005896551024025421,0.05343832841999156
99,Caco-2,H3K4me1,L1MA7,-0.06594166354195438,1.0680914503216568e-05,-0.09516824390029541,-0.036601497649266804
100,Caco-2,H3K4me1,L1PA10,0.01635139942700229,0.22290616355501672,-0.009945563904846483,0.04262576117724696
101,Caco-2,H3K4me1,MER58B,0.0004008331102574203,0.9823722064402747,-0.03514407081991832,0.03594472421180483
102,Caco-2,H3K4me1,L1MD2,0.011171696539273772,0.7159915047957319,-0.04899028266637128,0.07125290313920253
103,Caco-2,H3K4me1,L1ME2,-0.029758823752358315,0.6219030140555359,-0.14712405235384185,0.08843274044753963
104,Caco-2,H3K4me1,L1MB4,-0.0275586943276489,0.10970081110012045,-0.06127265894663397,0.006218082871488272
105,Caco-2,H3K4me1,MLT1A1,-0.021208956576910246,0.2354588762866805,-0.05620087938586609,0.013835004843290867
106,Caco-2,H3K4me1,LTR16C,-0.03441839903784328,0.7137744114445921,-0.21543552668040322,0.14888552166788563
107,Caco-2,H3K4me1,MLT1J2,-0.1340317527960728,0.10435920191381609,-0.28979150604760867,0.028644559343500586
108,Caco-2,H3K4me1,L1M1,-0.09411899347234517,1.0440528184394062e-08,-0.1260996913626057,-0.06194286465725206
109,Caco-2,H3K4me1,MER53,-0.024442750047549713,0.14335279170767062,-0.05713369025898579,0.0083005489360171
110,Caco-2,H3K4me1,L1PA15,-0.05291692202975891,0.00013533122445484732,-0.08000954727790849,-0.025746170865465153
111,Caco-2,H3K4me1,L1M2,-0.08387954178484296,1.903444136735943e-05,-0.12205287104829739,-0.04545842325684008
112,Caco-2,H3K4me1,L1M3,-0.07029545949674552,0.001055697499755256,-0.11211327504805292,-0.028229099010774188
113,Caco-2,H3K4me1,L1PB4,-0.04977829408519654,0.0015913635586548554,-0.08058376465223162,-0.018877819830885694
114,Caco-2,H3K4me1,Charlie4z,0.002694012340528263,0.9688955149017517,-0.1321031678262181,0.13739336093546542
115,Caco-2,H3K4me1,L1MB5,-0.015197233332987734,0.4356057759393054,-0.05336081204576627,0.023010675325717697
116,Caco-2,H3K4me1,L1MEg,-0.22180286799461352,0.029001961702762393,-0.40546967039868514,-0.02092233922823748
117,Caco-2,H3K4me1,MER1B,0.0006869607643920985,0.96124794433631,-0.02701899918970981,0.02839186610819888
118,Caco-2,H3K4me1,MLT1C,-0.006094824941201482,0.76561150676856,-0.046136938532074956,0.03396684345018245
