,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
30333,MG63,H3K27me3,L1M6B,-0.036002191327332435,0.45439915796806657,-0.12969134455546824,0.05832411581659844
30334,MG63,H3K27me3,LTR10C,0.06510478879388158,0.18036296856822676,-0.030203356116234443,0.15923974306264196
30335,MG63,H3K27me3,L1MDb,0.06825087628352056,0.16571092236809729,-0.0283131759994777,0.16355285871058303
30336,MG63,H3K27me3,PABL_A,0.06493264190244444,0.1810044217560721,-0.030263334980308584,0.15896125382560802
30337,MG63,H3K27me3,LTR53,-0.08459450048204549,0.08597336444613822,-0.1796228002939723,0.01199798210199503
30338,MG63,H3K27me3,MER70A,0.022727693889531234,0.642723399297051,-0.07323219548242373,0.11827061976633203
30339,MG63,H3K27me3,MER75,-0.016795404172024474,0.7311377062362763,-0.11218770137477138,0.07890362838484741
30340,MG63,H3K27me3,MER34C_v,0.04989632472285976,0.31233379318124743,-0.04694166241216815,0.1458051625203676
30341,MG63,H3K27me3,MLT2E,-0.008980331108760717,0.8556200614401184,-0.1053835548405221,0.08759011452676982
30342,MG63,H3K27me3,Ricksha,-0.003300203050794437,0.9467540857122158,-0.09988005908939024,0.09334125933143426
30343,MG63,H3K27me3,Charlie30a,0.034590656198405526,0.48380864289432945,-0.06222900618241962,0.13076535801729006
30344,MG63,H3K27me3,LTR40A1,-0.009928442585177992,0.8413392357913427,-0.10679138357845962,0.08712118169814681
30345,MG63,H3K27me3,LTR37-int,0.03389564146778491,0.4952948151317109,-0.06351759368882733,0.13066907224045338
30346,MG63,H3K27me3,Helitron2Na_Mam,-0.11541115043637794,0.019861261012127752,-0.21025636409789902,-0.01841376581471312
30347,MG63,H3K27me3,LTR80B,-0.004346640958301683,0.9311143596666291,-0.10260084358032358,0.0939915589699984
30348,MG63,H3K27me3,MER4B-int,-0.0273273088583016,0.584385575522064,-0.12468016309892248,0.07054670094244693
30349,MG63,H3K27me3,Charlie13a,-0.08839287331759363,0.07595653919306924,-0.18436746877983834,0.009251494764192927
30350,MG63,H3K27me3,MER57E1,-0.013994348169596911,0.7796878918484937,-0.11164877070077277,0.08392776947574271
30351,MG63,H3K27me3,Charlie14a,-0.025174064513375186,0.6147909928430111,-0.1226792445934594,0.07281245636875064
30352,MG63,H3K27me3,MER45R,-0.02665673732191905,0.5973556406537469,-0.12499898620670204,0.07220420479309285
30353,MG63,H3K27me3,MamTip1b,-0.09631868061580466,0.05641719700392365,-0.19339803277197887,0.0026284198114040797
30354,MG63,H3K27me3,LTR86A1,-0.06661710058484119,0.18641440838787102,-0.1642087544300023,0.032266016853809996
30355,MG63,H3K27me3,THE1D-int,0.012451798354276972,0.8098227222388814,-0.08879615729899414,0.11344506622976598
30356,MG63,H3K27me3,Eutr2B,-0.08110277707309244,0.1125767624601344,-0.17971997404225173,0.01912835885655867
30357,MG63,H3K27me3,LTR13,-0.04552022441670572,0.37621706726716814,-0.14545593808002583,0.05533499471617311
30358,MG63,H3K27me3,X9_LINE,0.012920805209981505,0.8007472533181693,-0.0872679194379846,0.11285076419750292
