,average_abs_corr,average_divergence,average_length,count,log10_count,class_name,family_name,average_abs_corr_random_95_top,status_95
MSTA1,0.04140296961978938,16.8377233864798,587.398406374502,502,2.7007037171450192,LTR,ERVL-MaLR,0.0482029638869213,below
MSTB,0.04249559466930855,15.165539203691845,711.691087613293,7944,3.900039235487325,LTR,ERVL-MaLR,0.011461309601996393,above
MSTB1,0.0384855971354402,16.223947534160573,582.5104166666666,3744,3.5733358400660675,LTR,ERVL-MaLR,0.01695003940111951,above
MSTB2,0.04790197427260197,18.349729227544586,606.5435620663069,1297,3.11293997608408,LTR,ERVL-MaLR,0.029420340708377405,above
MSTC,0.05314674510619856,16.300948711836806,623.5427852348994,2384,3.377306251068199,LTR,ERVL-MaLR,0.021435639365715013,above
MSTD,0.03412947230316081,19.31348613779947,628.7196705733292,6314,3.8003045775561985,LTR,ERVL-MaLR,0.012915515922894607,above
MamGyp-int,0.09170202707826815,38.65836126882713,5273.150837988826,358,2.5538830266438746,LTR,Gypsy,0.057470216951797284,above
MamGypLTR1a,0.05402224612248886,34.06905392963783,836.377688172043,744,2.8715729355458786,LTR,Gypsy,0.03928218463205177,above
MamGypLTR1b,0.038541511371119254,33.58967206361174,838.5768421052632,950,2.9777236052888476,LTR,Gypsy,0.0345924246072497,above
MamGypLTR1c,0.034354205802865516,33.32106946133027,883.5598243688255,911,2.9595183769729982,LTR,Gypsy,0.03535497356564202,below
MamGypLTR1d,0.05444699903124102,31.54530131673838,870.5070422535211,568,2.754348335711019,LTR,Gypsy,0.04520332227219133,above
MamGypLTR2b,0.03387830998175625,31.386156718235917,931.5963541666666,768,2.885361220031512,LTR,Gypsy,0.03863879839352368,below
MamGypLTR2c,0.04228354902934396,32.350293930208316,1100.6526867627786,763,2.8825245379548803,LTR,Gypsy,0.038770296419089,above
MamGypLTR3,0.05965265186318428,34.09718320830936,956.950323974082,463,2.6655809910179533,LTR,Gypsy,0.050273938904760465,above
MamGypLTR3a,0.04036663885016177,35.497360825718516,1060.7225244831338,919,2.9633155113861114,LTR,Gypsy,0.03519455060219804,above
MamGypLTR4,0.06840710570463451,32.145444124624056,992.8786764705883,544,2.73559889969818,LTR,Gypsy,0.046229896838638575,above
MamGypsy2-I,0.054787591444740706,36.97326282919912,4487.787054409006,1066,3.0277572046905536,LTR,Gypsy,0.032580357403846315,above
MamGypsy2-LTR,0.041965397000023344,36.80578831216256,878.8764204545455,704,2.847572659142112,LTR,Gypsy,0.040427738861391414,above
MamRTE1,0.0522896726070773,37.03127279512183,3865.814023172193,5006,3.6994908452722046,LINE,RTE-BovB,0.014573053121878168,above
MamRTE2,0.21425519117108807,33.906666666666666,1559.4,25,1.3979400086720377,LINE,RTE-BovB,0.22945762045971524,below
MamRep137,0.038662344494239644,29.26545508841699,540.4644051600574,2093,3.3207692283386865,DNA,TcMar-Tigger,0.0229374128361678,above
MamRep1879,0.029802182294281228,31.79366429293361,228.82670667666918,1333,3.1248301494138593,DNA,hAT-Tip100,0.029004339287648083,above
MamRep1894,0.03187218383317108,23.731646019095717,127.68495297805643,638,2.8048206787211623,DNA,hAT-Tip100,0.042551710559301265,below
MamRep38,0.03702452282969269,28.528913316719226,304.12306101344365,1934,3.286456469746983,DNA,hAT-Tip100,0.02389969536293143,above
MamRep4096,0.03465218024855885,29.20282432501724,472.7292250233427,1071,3.029789470831856,DNA,hAT-Tip100,0.03250115189507363,above
MamRep434,0.02337452330935635,32.221555623412456,440.6668262326472,2089,3.3199384399803087,DNA,TcMar-Tigger,0.022960247727903116,above
MamRep488,0.05126114963506644,29.167557367313755,236.21814671814673,518,2.714329759745233,DNA,hAT-Tip100,0.04742268315535208,above
MamSINE1,0.025629017041691078,37.510136248609804,294.1391429947039,4154,3.6184664921990803,SINE,tRNA-RTE,0.01605815989007909,above
MamTip1,0.040859697154454144,29.668139742108107,312.1617250673854,742,2.870403905279027,DNA,hAT-Tip100,0.03933722387003455,above
MamTip1b,0.0454999930281481,28.608222152666684,291.7268170426065,399,2.6009728956867484,DNA,hAT-Tip100,0.054318648177083685,below
MamTip2,0.02854924645664143,36.363896692407806,352.79804727646456,3892,3.5901728315963144,DNA,hAT-Tip100,0.016611653634678248,above
MamTip2b,0.026073044909309236,36.89652900999225,501.4758592471358,4888,3.689131197234498,DNA,hAT-Tip100,0.014754998585668632,above
MamTip3,0.0371387481369327,32.64619058422768,530.7100591715977,1014,3.0060379549973173,DNA,hAT-Tip100,0.033438993121839664,above
MamTip3B,0.03301553064874154,28.78088215862921,744.814055636896,683,2.8344207036815323,DNA,hAT-Tip100,0.04106960082807508,below
Mam_R4,0.03993286882110351,35.30629387155308,3873.834990059642,503,2.7015679850559273,LINE,Dong-R4,0.04815309338504448,below
Merlin1_HS,0.1468612457189048,14.49689603441083,1159.65,40,1.6020599913279625,DNA,Merlin,0.1796931361971651,below
ORSL,0.031699205614469504,20.892380426037214,348.70854271356785,995,2.9978230807457256,DNA,hAT-Tip100,0.03376962116890302,below
ORSL-2a,0.04627878255202031,29.55331305627951,381.26239067055394,343,2.5352941200427703,DNA,hAT-Tip100,0.05876407276652211,below
ORSL-2b,0.035200320435953704,27.705754888404616,570.7623931623932,585,2.7671558660821804,DNA,hAT-Tip100,0.044515215780639154,below
OldhAT1,0.046896427251670904,31.883151004226253,2862.091584158416,2424,3.3845326154942486,DNA,hAT-Ac,0.02125091406338039,above
PABL_A,0.060864683451744485,8.16789672038684,1025.1670533642691,431,2.6344772701607315,LTR,ERV1,0.05218210365029859,above
PABL_A-int,0.13760305325816977,12.836083422122586,5362.9047619047615,105,2.0211892990699383,LTR,ERV1,0.10877358377236247,above
PABL_B,0.06991330141985005,19.74055458747147,865.7912087912088,273,2.436162647040756,LTR,ERV1,0.06617215184299008,above
PABL_B-int,0.08304531543402995,30.534974759849696,7141.767123287671,146,2.164352855784437,LTR,ERV1,0.09163410593551798,below
PRIMA4-int,0.09340668741747105,20.50501637723237,8320.086419753086,243,2.385606273598312,LTR,ERV1,0.07030273168444907,above
PRIMA41-int,0.10262872051664744,29.50468784086842,8156.3258426966295,178,2.250420002308894,LTR,ERV1,0.08265885265661364,above
PRIMA4_LTR,0.06306687614203844,10.240064680149228,1222.6941176470589,255,2.406540180433955,LTR,ERV1,0.06856198962338536,below
PRIMAX-int,0.1270864662694337,32.35861488995485,4847.41095890411,73,1.863322860120456,LTR,ERV1,0.131412646165094,below
Penelope1_Vert,0.03561351532468852,28.82900045859795,1084.96405648267,779,2.8915374576725643,LINE,Penelope,0.038354031622636287,below
Plat_L3,0.03168148380943315,35.33439094424757,3596.946330777656,2739,3.4375920322539613,LINE,CR1,0.019942449984026465,above
PrimLTR79,0.07305122948390269,17.449082422065167,598.0173913043478,115,2.060697840353612,LTR,ERV1,0.10374642824452841,below
Ricksha,0.06877546085888678,15.883758989703113,3311.165467625899,417,2.6201360549737576,DNA,MULE-MuDR,0.053086145945537566,above
Ricksha_0,0.06931616454780008,13.139155855706251,1862.4430894308944,246,2.3909351071033793,DNA,MULE-MuDR,0.06985546752126733,below
Ricksha_a,0.10386735352524622,16.421447085521713,1391.6299212598426,127,2.103803720955957,DNA,MULE-MuDR,0.09852619347168126,above
Ricksha_b,0.0930774572908052,14.385720753932961,1510.2015503875969,129,2.110589710299249,DNA,MULE-MuDR,0.09772866854879693,below
Ricksha_c,0.04892304457457387,17.46853383934764,2134.3880597014927,1005,3.002166061756508,DNA,MULE-MuDR,0.033594421845437615,above
SVA_A,0.11083254655797858,19.13250259983466,1430.1958158995817,2390,3.3783979009481375,Retroposon,SVA,0.02140763123863116,above
SVA_B,0.096394815399155,11.29585845738455,1502.8545034642032,866,2.937517892017347,Retroposon,SVA,0.03629895691031357,above
SVA_C,0.06755553613348285,7.031352780535637,1732.0324909747292,554,2.74350976472843,Retroposon,SVA,0.0457939459148527,above
SVA_D,0.04734224083190234,7.157049665312184,1563.8541423570596,857,2.932980821923198,Retroposon,SVA,0.0364967437081806,above
SVA_E,0.1647290185532472,16.823458551116822,1494.5888650963598,934,2.9703468762300935,Retroposon,SVA,0.03489940597599427,above
SVA_F,0.06619672191981878,8.95162993987964,1852.111441307578,673,2.828015064223977,Retroposon,SVA,0.04138589909943995,above
THE1-int,0.057633325164235374,10.139798105232884,1623.2709030100334,299,2.4756711883244296,LTR,ERVL-MaLR,0.06311387472381359,below
THE1A,0.0402887670677146,8.28190501092049,1114.0218398411648,3022,3.4802944600030066,LTR,ERVL-MaLR,0.01894814241722573,above
THE1B,0.031447790497488186,9.923716007261472,743.7012256592561,18847,4.2752422305559,LTR,ERVL-MaLR,0.007312574687481835,above
THE1C,0.02751132058406034,9.973197886690208,754.4350707276666,7847,3.89470365260923,LTR,ERVL-MaLR,0.011534786923261488,above
THE1D,0.03386263319357745,10.9875256593848,681.4273595856773,11199,4.049179244645967,LTR,ERVL-MaLR,0.009586459725266694,above
THE1D-int,0.12534278531428386,15.807053660421422,1820.7384615384615,390,2.591064607026499,LTR,ERVL-MaLR,0.054967092951815996,above
Tigger1,0.09143040365335234,13.35759454657917,2641.2268711656443,8150,3.9111576087399764,DNA,TcMar-Tigger,0.01130969680331551,above
Tigger10,0.05596828112298582,34.38113095748134,2198.6544991511037,1178,3.0711452904510828,DNA,TcMar-Tigger,0.0309305303776995,above
Tigger11a,0.06286319903081788,31.665306051004503,805.7272727272727,341,2.5327543789924976,DNA,TcMar-Tigger,0.05894309529014587,above
Tigger12,0.04794767235424889,30.52461842326762,2488.5029498525073,678,2.8312296938670634,DNA,TcMar-Tigger,0.04122686348998059,above
Tigger12A,0.04164621915507483,29.278125382993554,815.4416961130742,566,2.7528164311882715,DNA,TcMar-Tigger,0.045286335458638784,below
Tigger12c,0.036156136067928224,30.31577590575816,760.077027027027,740,2.8692317197309762,DNA,TcMar-Tigger,0.03939248909110748,below
Tigger13a,0.05347018365988031,29.33844420536405,861.6243781094528,2412,3.3823773034681137,DNA,TcMar-Tigger,0.021305842417079657,above
Tigger14a,0.019144247785004447,32.90936029449079,334.08603773584906,1325,3.1222158782728267,DNA,TcMar-Tigger,0.029095297376474046,below
Tigger15a,0.023421103104127754,35.50811539162368,783.3774233128835,4075,3.6101276130759956,DNA,TcMar-Tigger,0.016219344103484266,above
Tigger16a,0.04256200290148026,32.8294252287279,1018.8019169329074,1565,3.194514341882467,DNA,TcMar-Tigger,0.02668188195971066,above
Tigger16b,0.021972544145936034,31.419265467130543,337.96444780635403,1322,3.1212314551496214,DNA,TcMar-Tigger,0.029129622197807986,below
Tigger17,0.09922771671978411,17.597047311928552,2663.285714285714,140,2.146128035678238,DNA,TcMar-Tigger,0.09365625070674424,above
Tigger17a,0.057334114891800673,16.72517408373028,788.5784581738656,1829,3.262213705476417,DNA,TcMar-Tigger,0.024603808908928822,above
Tigger17b,0.05990460785989656,17.216328438434104,1130.965250965251,259,2.413299764081252,DNA,TcMar-Tigger,0.06800915966028766,below
Tigger17c,0.08377137218266038,17.30619758376133,1232.4261363636363,176,2.24551266781415,DNA,TcMar-Tigger,0.08314610730963795,above
Tigger17d,0.07038406579041602,16.984545506167375,1061.9590643274853,171,2.2329961103921536,DNA,TcMar-Tigger,0.08440193521567582,below
Tigger18a,0.06143335460046309,29.07237866335786,944.1094377510041,996,2.998259338423699,DNA,TcMar-Tigger,0.03375198098387751,above
Tigger19a,0.013707420410042963,35.627367114704555,340.8881163084703,3164,3.500236474825639,DNA,TcMar-Tigger,0.018500936185336155,below
Tigger19b,0.031810628236220904,35.91891164454991,591.3527553527554,2849,3.454692449239477,DNA,TcMar-Tigger,0.01953815940585599,above
Tigger2,0.08793061802547267,12.925459224296988,2837.0801282051284,2496,3.397244581010386,DNA,TcMar-Tigger,0.02092981681683207,above
Tigger20a,0.04083877013738066,33.2587252658859,1032.6663585951942,1082,3.0342272607705505,DNA,TcMar-Tigger,0.0323288622215701,above
Tigger21a,0.07897949871089643,29.628779717040036,705.4285714285714,140,2.146128035678238,DNA,TcMar-Tigger,0.09365625070674424,below
Tigger22N1,0.03080128475612649,32.92788572859681,1654.9464285714287,840,2.9242792860618816,DNA,TcMar-Tigger,0.03687909467241648,below
Tigger23a,0.0419863263995156,31.523421931859264,806.5716753022452,579,2.762678563727436,DNA,TcMar-Tigger,0.04475456745280366,below
Tigger2a,0.035912272410856205,13.057004336495782,510.4124236252546,2946,3.469232742506612,DNA,TcMar-Tigger,0.01920084959367691,above
Tigger2b_Pri,0.05455821289572724,13.082946602732841,1182.9822097378278,1068,3.0285712526925375,DNA,TcMar-Tigger,0.03254860756247431,above
Tigger3,0.05133464481606767,13.389215118192975,3079.8804457953393,987,2.9943171526696366,DNA,TcMar-Tigger,0.03391171938795952,above
Tigger3a,0.04196572660587038,13.885140077460802,384.14995891536563,4868,3.6873505695580273,DNA,TcMar-Tigger,0.014786499564852748,above
Tigger3b,0.05565351354710066,13.201484889808938,1425.3168506961115,4166,3.619719265611727,DNA,TcMar-Tigger,0.016034083519337633,above
Tigger3c,0.03580681136995946,14.134084321115683,647.0657972732662,1687,3.2271150825891253,DNA,TcMar-Tigger,0.025660141408168243,above
Tigger3d,0.06855388523824575,16.760679854246764,357.21995926680245,491,2.6910814921229687,DNA,TcMar-Tigger,0.04876169198278651,above
Tigger4,0.0749451766795189,13.652505428071047,2819.972131147541,1220,3.0863598306747484,DNA,TcMar-Tigger,0.03037200516421225,above
Tigger4a,0.03119034097725687,13.150803340038822,258.74923265807246,3258,3.5129510799724906,DNA,TcMar-Tigger,0.018221332856301953,above
Tigger4b,0.04773828840708166,13.062810365750067,408.85728015377225,2081,3.318272080211627,DNA,TcMar-Tigger,0.023006117526124213,above
Tigger5,0.07011762075262777,13.855895640812323,2420.091561938959,557,2.745855195173729,DNA,TcMar-Tigger,0.04566548609668213,above
Tigger5b,0.03313330332781402,14.50981552705276,462.72893954410307,2018,3.3049211619008916,DNA,TcMar-Tigger,0.023376951392947112,above
Tigger6,0.08741900840220558,19.194227643815907,2335.3176470588237,170,2.230448921378274,DNA,TcMar-Tigger,0.08465981669861429,above
Tigger6a,0.09612362640378198,19.418866207724413,1264.1653225806451,496,2.6954816764901977,DNA,TcMar-Tigger,0.04850538992488299,above
Tigger6b,0.09697715731932573,18.685473744253763,1721.2396694214876,121,2.08278537031645,DNA,TcMar-Tigger,0.10103791262573128,below
Tigger7,0.07660411340789018,14.562958508661046,2511.054442217769,2994,3.4762517960070336,DNA,TcMar-Tigger,0.019040109924477456,above
Tigger8,0.04459761021001608,30.241728167839298,725.1609336609337,814,2.910624404889201,DNA,TcMar-Tigger,0.0374871896621181,above
Tigger9a,0.049140515902077395,26.115852076530842,787.2771672771672,819,2.9132839017604186,DNA,TcMar-Tigger,0.037367972726590495,above
Tigger9b,0.06555432904413513,20.586934111342195,743.0747330960854,562,2.749736315569061,DNA,TcMar-Tigger,0.045453707171094364,above
UCON100,0.19369943781708485,21.446875,121.94444444444444,18,1.255272505103306,DNA,hAT-hAT19,0.27221311955888344,below
UCON105,0.030414060251748358,33.25131804532308,364.5809061488673,618,2.790988475088816,DNA,hAT,0.04326252707021241,below
UCON11,0.1440969094799527,28.78391304347826,435.265306122449,49,1.6901960800285136,DNA,TcMar-Tigger,0.16169185354712176,below
UCON15,0.11008569108116617,28.459250000000004,345.85714285714283,49,1.6901960800285136,DNA,hAT-Ac,0.16169185354712176,below
UCON23,0.15062536638133447,24.587241379310345,154.73333333333332,30,1.4771212547196624,DNA,hAT-Tip100,0.20869749554415376,below
UCON26,0.06617954940544933,28.276573976286315,394.5572916666667,192,2.2833012287035497,DNA,hAT-Ac,0.07946688820894943,below
UCON29,0.05290003561961471,33.09684897891133,437.3060344827586,232,2.3654879848909,DNA,Kolobok,0.0720172844429188,below
UCON33,0.07908924903717136,28.409291338582676,324.4256756756757,148,2.1702617153949575,DNA,TcMar-Tigger,0.09098790365728494,below
UCON34,0.04488195166489599,29.76262131449631,233.4389534883721,344,2.53655844257153,DNA,hAT-Charlie,0.0586751553878572,below
UCON37,0.05992012706197242,27.287591240875912,269.5398773006135,163,2.2121876044039577,DNA,hAT-Ac,0.08653184006576288,below
UCON38,0.06972292793329771,31.502883435582824,361.43718592964825,199,2.298853076409707,DNA,hAT-Charlie,0.07800041487398361,below
UCON39,0.07709601094337394,27.940618556701033,193.62608695652173,115,2.060697840353612,DNA,TcMar-Tigger,0.10374642824452841,below
UCON4,0.07649213177826662,28.31693660711638,479.0,172,2.2355284469075487,DNA,Kolobok,0.0841463360911921,below
UCON40,0.07707149339070953,31.852870023231905,640.2262443438914,221,2.3443922736851106,DNA,TcMar-Mariner,0.07386006516117083,above
UCON44,0.03656556574289074,34.75333222062836,614.045871559633,327,2.514547752660286,DNA,TcMar-Tigger,0.06024252182604122,below
UCON55,0.05800956684479523,32.37372469635628,195.77218934911244,338,2.5289167002776547,DNA,TcMar-Tigger,0.05921464269852554,below
UCON62,0.1709834025623499,23.703084886128366,174.04347826086956,23,1.3617278360175928,DNA,Crypton,0.23962813141689782,below
UCON69,0.21173212752160117,30.243333333333332,485.9166666666667,24,1.380211241711606,DNA,hAT,0.23438180203550538,below
UCON73,0.061685373642452655,29.632010050251253,170.2051282051282,234,2.369215857410143,DNA,hAT,0.0716964555883181,below
UCON80,0.11218493568413176,28.189565217391305,141.46808510638297,47,1.6720978579357175,DNA,hAT-Blackjack,0.1652349103106789,below
UCON81,0.15106649384812385,24.467069299264423,111.68888888888888,45,1.6532125137753437,DNA,hAT-Charlie,0.16901485972886332,below
UCON86,0.07548551394522196,29.494864989446892,677.6428571428571,112,2.0492180226701815,LINE,L2,0.10518271051526726,below
UCON89,0.13961557091303445,30.793695652173913,243.6326530612245,49,1.6901960800285136,DNA,hAT,0.16169185354712176,below
UCON9,0.09509431908336836,30.301783547497536,1365.5,94,1.9731278535996986,DNA,PIF-Harbinger,0.11521856824721038,below
UCON99,0.12678563540648558,28.950454545454544,366.962962962963,54,1.7323937598229686,RC,Helitron,0.1537231512147269,below
UCON9B,0.13920319616048904,29.873098336387336,1392.26582278481,79,1.8976270912904414,DNA,PIF-Harbinger,0.1261229002477867,above
X10b_DNA,0.06581914847901413,31.579814814814814,180.0035460992908,282,2.450249108319361,DNA,TcMar-Tigger,0.0650651101500388,above
X11_DNA,0.05792052201023658,30.28002781902547,494.5642857142857,280,2.4471580313422194,DNA,TcMar-Tigger,0.06530643796872883,below
X12_DNA,0.037083921156808884,34.96660298078533,323.94427480916033,1310,3.1172712956557644,DNA,TcMar-Tigger,0.029268114458549536,above
X12_LINE,0.08308419409336837,29.53598287141271,376.1212121212121,132,2.12057393120585,LINE,I-Jockey,0.09656699198237288,below
X13_LINE,0.06383079994952916,32.03363163264902,1459.8360655737704,122,2.0863598306747484,LINE,L2,0.1006062857977542,below
X15_LINE,0.0652120158920233,29.73876712328767,364.1385542168675,166,2.220108088040055,LINE,L2,0.08571485672927413,below
X17_LINE,0.030273346519103732,35.69556450242515,296.7941507311586,889,2.9489017609702137,LINE,CR1,0.03580739991025214,below
X1_DNA,0.04416007893288581,27.333895486990656,815.0912343470483,559,2.747411807886423,DNA,TcMar-Tigger,0.04558042902718979,below
X1_LINE,0.09681779404830153,31.789585159963078,666.0361445783133,83,1.919078092376074,LINE,CR1,0.12292388780399345,below
X1_LR,0.21239785855170468,23.760714285714283,161.85714285714286,14,1.146128035678238,LTR,Gypsy,0.3102263737674436,below
X20_LINE,0.06708589788917288,32.43575757575757,340.5783783783784,185,2.2671717284030137,LINE,CR1,0.08101696420278479,below
X21_LINE,0.13838258560707006,29.186666666666664,288.06666666666666,45,1.6532125137753437,LINE,CR1,0.16901485972886332,below
X22_DNA,0.17859488082011987,26.4788,149.34615384615384,26,1.414973347970818,DNA,TcMar,0.22482406391987803,below
X24_LINE,0.06306238611478075,37.312246153846154,315.1127167630058,346,2.5390760987927767,LINE,L2,0.05849849396129783,above
X26_DNA,0.04282863430944329,31.3384479757284,941.5576923076923,936,2.971275848738105,DNA,TcMar-Tigger,0.03486059750252773,above
X2_LINE,0.055049807534595575,34.44399078683512,1429.6830601092897,183,2.2624510897304293,LINE,CR1,0.0814763199928858,below
X32_DNA,0.04973772370709636,31.75492668603153,369.32362459546925,309,2.4899584794248346,DNA,TcMar-Tc1,0.062043071505661025,below
X33a_DNA,0.12292909295351674,30.8727868852459,398.8787878787879,66,1.8195439355418688,DNA,TcMar-Tc1,0.13848686218482364,below
X4a_DNA,0.0929286838263564,30.417875261050924,390.6666666666667,183,2.2624510897304293,DNA,TcMar-Tigger,0.0814763199928858,above
X4b_DNA,0.05332646270976017,34.478000236365965,681.9478672985782,633,2.801403710017355,DNA,TcMar-Tigger,0.042726209876271,above
X5B_LINE,0.12393857522113955,32.468529411764706,187.2962962962963,81,1.9084850188786497,LINE,CR1,0.1244933740595808,below
X5a_DNA,0.03722398590747923,31.20192185663925,180.69956140350877,456,2.6589648426644352,DNA,TcMar-Tigger,0.05067389857156806,below
X6A_LINE,0.03323080434311396,34.63272635178591,1080.0550996483,853,2.930949031167523,LINE,CR1,0.03658566561388268,below
X6a_DNA,0.02892213506149197,30.603548854570096,389.23631123919307,1041,3.017450729510536,DNA,TcMar-Tigger,0.0329850233168811,below
X6b_DNA,0.02701739604871901,29.07841650509563,245.7908560311284,1028,3.011993114659257,DNA,TcMar-Tigger,0.033201338605533266,below
X7A_LINE,0.02945405623134963,36.71581524215877,276.17554240631165,1014,3.0060379549973173,LINE,CR1,0.033438993121839664,below
X7B_LINE,0.028934914744486263,35.662356371925156,262.9969199178645,974,2.9885589568786157,LINE,CR1,0.03414640257271566,below
X7C_LINE,0.04116269612085339,36.306829246985025,266.3941605839416,548,2.738780558484369,LINE,CR1,0.04605406568970558,below
X7D_LINE,0.1012522938383482,26.687,168.05797101449275,69,1.8388490907372552,LINE,CR1,0.13532158838031957,below
X8_LINE,0.056403188081611384,30.93838574349723,301.4117647058824,272,2.4345689040341987,LINE,CR1,0.06629858275641971,below
X9_LINE,0.03798432867348102,29.540558228522777,938.0623376623377,385,2.5854607295085006,LINE,L1,0.05533725812314047,below
X9b_DNA,0.03796464967971405,31.577310514217686,1041.8366336633662,606,2.782472624166286,DNA,TcMar-Tigger,0.04370603691401998,below
Zaphod,0.08757220581823269,24.74959315343001,4214.529887920299,1606,3.205745540942662,DNA,hAT-Tip100,0.02632537116812514,above
Zaphod2,0.07006349975045072,23.437747153502286,3621.662162162162,592,2.77232170672292,DNA,hAT-Tip100,0.044240645654885384,above
Zaphod3,0.06826724299025086,22.75091799955851,2690.471553610503,914,2.9609461957338317,DNA,hAT-Tip100,0.03529456486043849,above
Zaphod4a,0.07167467345672018,30.519575794803366,1966.3093525179856,278,2.444044795918076,DNA,hAT-Tip100,0.06555040048715703,above
Zaphod5a,0.08468413992522751,27.407210949384254,545.52,100,2.0,DNA,hAT-Tip100,0.11156937486914276,below
Zaphod5b,0.12121269852088454,28.33725,421.3953488372093,43,1.6334684555795866,DNA,hAT-Tip100,0.1730591704344806,below
hAT-1_Mam,0.04299877158333355,33.177401574303786,3592.4329896907216,1164,3.06595298031387,DNA,hAT-Tag1,0.031123481181764338,above
hAT-4b_Ther,0.06846731017117483,32.848107645229526,1335.1193181818182,176,2.24551266781415,DNA,hAT-Tip100,0.08314610730963795,below
hAT-5_Mam,0.04628981358115708,31.779747454763037,3599.3839416058395,685,2.8356905714924254,DNA,hAT-Tag1,0.04100718487413337,above
hAT-N1_Mam,0.048210417551448274,32.99335162021798,346.39252336448595,214,2.330413773349191,DNA,hAT-Tip100,0.07510703348269362,below
hAT-N1a_Mam,0.04079205205217478,30.628825126585873,366.61925601750545,457,2.6599162000698504,DNA,hAT-Tip100,0.05061619179456329,below
