individual_name,average_abs_corr,average_abs_corr_random,average_divergence,count,log10_count,class_name,average_abs_corr_random_95_top,status_95
MER41A,0.0349323136818978,0.018948940409719846,90.30542871638762,1971,3.2946866242794433,LTR,0.022132554380694638,above
MER41B,0.04121461459562797,0.015716546901838466,116.20280057943023,2071,3.3161800988934527,LTR,0.021548152277108715,above
MER41C,0.03153091034505977,0.038810241747256106,129.59928443649375,559,2.747411807886423,LTR,0.043746420919410806,below
MER41D,0.04484483529226398,0.04445458789708531,168.08174386920982,367,2.5646660642520893,LTR,0.054922835422588745,below
MER41E,0.06834890459916933,0.052948266972155635,140.66192170818505,281,2.44870631990508,LTR,0.0634530123277535,above
MER41G,0.0782796383895863,0.11961232568196231,158.80246913580248,81,1.9084850188786497,LTR,0.124322312951143,below
MER44A,0.03576184886876667,0.02394136511754242,160.4099099099099,1998,3.3005954838899636,DNA,0.021970332240194873,above
MER44B,0.05735022028500586,0.024760331007429554,185.04576976421637,1442,3.15896526038341,DNA,0.026206919002146434,above
MER44C,0.07372082379805593,0.03520499630159222,180.14236902050115,878,2.9434945159061026,DNA,0.03427052853979546,above
MER44D,0.03886166155992352,0.03780314607885215,173.7560975609756,492,2.6919651027673606,DNA,0.046872973178577866,below
MER45A,0.04363423234370517,0.013686189976533822,226.62457337883959,3223,3.5082603055123345,DNA,0.016964943648321705,above
MER45B,0.06827906498437589,0.024177076146554524,211.86313686313687,1001,3.000434077479319,DNA,0.03192520060641913,above
MER45C,0.05780494257825232,0.03192900919657693,239.3567046450482,1141,3.0572856444182146,DNA,0.029743635115091083,above
MER45R,0.06130020333833372,0.04623249564805927,213.02005012531328,399,2.6009728956867484,DNA,0.052495477172187596,above
MER46C,0.03534566816683748,0.01539067831595772,253.13466933867736,2495,3.397070549959409,DNA,0.019483753869603274,above
MER47A,0.039200031751919676,0.012203215426039908,163.36419482229047,2279,3.3577443251803754,DNA,0.02046144462887405,above
MER47B,0.047604925831219835,0.03669889941771581,184.86306306306307,555,2.7442929831226763,DNA,0.043916616455119475,above
MER47C,0.04967984512138842,0.03599896460166526,207.1972534332085,801,2.9036325160842376,DNA,0.03601423113582312,above
MER48,0.07904875573281625,0.06618000696232716,99.74342105263158,152,2.1818435879447726,LTR,0.08845951610284594,below
MER49,0.03243736489261136,0.03387062521586696,163.82403433476395,932,2.9694159123539814,LTR,0.03318219627261876,below
MER4A,0.04421561914725506,0.03407489607977997,121.57748538011695,684,2.835056101720116,LTR,0.03922413249919152,above
MER4A1,0.03878461961687338,0.020536932106938476,106.41676040494939,1778,3.249931756634195,LTR,0.0234007867862393,above
MER4A1_v,0.098590816539776,0.056016476038963744,113.22727272727273,242,2.383815365980431,LTR,0.06879212112085806,above
MER4B,0.039187207263536965,0.023216354502841534,126.88816326530612,1225,3.0881360887005513,LTR,0.028622873894876763,above
MER4B-int,0.05455489292889423,0.04485872992530847,164.35643564356437,404,2.606381365110605,LTR,0.05214318251331725,above
MER4C,0.06788811096566906,0.035031943035374886,124.73673469387755,490,2.690196080028514,LTR,0.04697632198176949,above
MER4CL34,0.04833417342067776,0.03232372584056122,164.4648829431438,598,2.776701183988411,LTR,0.04217992392108005,above
MER4D,0.042277372209748254,0.03078405959061704,165.9573400250941,797,2.9014583213961123,LTR,0.03611184955793676,above
MER4D0,0.05106862498622188,0.04259171053289921,139.24381625441697,283,2.45178643552429,LTR,0.06321015127053652,below
MER4D1,0.04397625136601991,0.022642168928642948,130.98272727272726,1100,3.041392685158225,LTR,0.03033802838492643,above
MER4E,0.05630074737213685,0.03574671550335088,104.85583941605839,548,2.738780558484369,LTR,0.04421905273458311,above
MER4E1,0.04035807302139525,0.028559775679617597,99.47493403693932,758,2.8796692056320534,LTR,0.037104884678249204,above
MER50,0.041513008802077624,0.019708278009490692,142.78880553952683,1733,3.238798562713917,LTR,0.02372740089900013,above
MER50-int,0.08118329196595137,0.07746936284487776,157.70921985815602,141,2.1492191126553797,LTR,0.09212649820905397,below
MER50B,0.06645389902217029,0.0331396107079378,141.0,559,2.747411807886423,LTR,0.043746420919410806,above
MER50C,0.16394651665871515,0.10435730340524892,210.84848484848484,66,1.8195439355418688,LTR,0.138879886591517,above
MER51-int,0.06406251625741843,0.03679781124847363,123.10550458715596,218,2.3384564936046046,LTR,0.07278873688313832,below
MER51A,0.03947771169001895,0.025944140764079145,137.32387096774193,775,2.88930170250631,LTR,0.03666256149897874,above
MER51B,0.03707401813852084,0.034850025564605834,106.58257713248639,551,2.741151598851785,LTR,0.044088712425700484,below
MER51C,0.06558802501030407,0.06177656553948604,143.52702702702703,148,2.1702617153949575,LTR,0.08974429709760959,below
MER51D,0.11656774166728127,0.0682008619795714,150.03361344537817,119,2.075546961392531,LTR,0.10097618987827313,above
MER51E,0.05543375087530881,0.04579681877688548,134.76923076923077,169,2.2278867046136734,LTR,0.08353127568326756,below
MER52-int,0.0966392532327361,0.05195892942970843,174.99324324324326,148,2.1702617153949575,LTR,0.08974429709760959,above
MER52A,0.06704085103866274,0.021986508515830543,197.27083333333334,1104,3.0429690733931802,LTR,0.030278544988330856,above
MER52C,0.043857393374019504,0.04362882940970842,155.37620578778134,311,2.4927603890268375,LTR,0.06006649119984972,below
MER52D,0.05777536964763741,0.0357183962510711,198.08519553072625,716,2.8549130223078554,LTR,0.03826632274390583,above
MER53,0.01948844842420609,0.0099131055376466,173.36292428198433,5362,3.7293268096468606,DNA,0.012883146020154628,above
MER54A,0.06866895159607905,0.03897993964891618,199.08193668528864,537,2.7299742856995555,LTR,0.044706531528240515,above
MER54B,0.07173187063857077,0.03345342708266278,183.8658536585366,328,2.515873843711679,LTR,0.05836262889683329,above
MER57-int,0.05819022113553336,0.04919692410678621,125.05817174515235,361,2.5575072019056577,LTR,0.05541454075566823,above
MER57A-int,0.06604614037335625,0.03585721698696672,182.02851711026616,526,2.7209857441537393,LTR,0.04520964243151523,above
MER57A1,0.028472317503620826,0.030054737157064658,115.36363636363636,869,2.9390197764486663,LTR,0.03446198505754394,below
MER57B1,0.03320005468241036,0.02579242544080725,123.46994535519126,732,2.864511081058392,LTR,0.03781177537098576,below
MER57B2,0.0524863644723148,0.02391156171746184,151.34442060085837,932,2.9694159123539814,LTR,0.03318219627261876,above
MER57C1,0.06448779163591851,0.07422839285678182,190.96598639455783,147,2.167317334748176,LTR,0.09007388245762328,below
MER57C2,0.07071182091871246,0.039407874689760786,179.9129213483146,356,2.5514499979728753,LTR,0.05583401533424658,above
MER57D,0.06020457855821853,0.0420591987949614,185.66666666666666,342,2.534026106056135,LTR,0.05705844600384602,above
MER57E1,0.04444209230211942,0.03427807810591185,192.54455445544554,404,2.606381365110605,LTR,0.05214318251331725,below
MER57E2,0.12441069715326147,0.11439434267265519,178.52857142857144,70,1.845098040014257,LTR,0.1345309780779089,below
MER57E3,0.08457097252148389,0.06498165395235925,185.57792207792207,154,2.187520720836463,LTR,0.08783648378822753,below
MER57F,0.06832899523824153,0.042419396857034886,179.8523076923077,325,2.5118833609788744,LTR,0.0586533058849592,above
MER58A,0.03614975382778696,0.006668517705430868,228.12690433841158,12931,4.1116321117086,DNA,0.008004048706335781,above
MER58B,0.029820101241042674,0.009689459177895682,217.20696291112665,5716,3.7570922201189325,DNA,0.012445409528578174,above
MER58C,0.0644739704782767,0.016912353999873272,225.846316680779,2362,3.373279893277496,DNA,0.020069484785262808,above
MER58D,0.054402414919606595,0.02664338240520827,197.70350404312669,742,2.870403905279027,DNA,0.037535380693794494,above
MER5A,0.02472779628790206,0.0042900964570616856,247.59029407038406,31115,4.492969805320489,DNA,0.004978754208691479,above
MER5A1,0.019549122631178004,0.005689353246763294,216.69057077148233,14349,4.156821635591626,DNA,0.007566164477827861,above
MER5B,0.019409035568069048,0.005729469748333666,252.98120663914992,22774,4.357439316313899,DNA,0.005893888731544044,above
MER5C,0.034260244618228776,0.02713949333805371,227.32631578947368,1140,3.0569048513364727,DNA,0.02975773960476952,above
MER5C1,0.04558957701091495,0.035768282148032765,246.088122605364,522,2.717670503002262,DNA,0.04539663053818982,above
MER6,0.05292177522723186,0.042722060026616195,165.76132404181186,574,2.7589118923979736,DNA,0.04312453682735212,above
MER61-int,0.11634979148496252,0.052639878702956826,134.61244019138755,209,2.320146286111054,LTR,0.07446710793507304,above
MER61A,0.04479500664603898,0.03122629473698591,146.36391912908243,643,2.808210972924222,LTR,0.04055724827974335,above
MER61B,0.041308490639852855,0.0442676779509938,145.60266666666666,375,2.574031267727719,LTR,0.05428616909652011,below
MER61C,0.04879511438077434,0.050933968002058246,142.77868852459017,244,2.3873898263387296,LTR,0.06848666121968848,below
MER61D,0.05754962581208321,0.06991855807168448,142.77828054298644,221,2.3443922736851106,LTR,0.07225280545757641,below
MER61E,0.0791001637897129,0.04649085051621851,150.0793650793651,252,2.401400540781544,LTR,0.06730237952471997,above
MER61F,0.06387263978795088,0.06728614069849426,137.46923076923076,130,2.113943352306837,LTR,0.09626271632924133,below
MER63A,0.03508848195644487,0.016078926258696096,249.2027168234065,3828,3.582971929104806,DNA,0.015458092575065903,above
MER63B,0.0268508945208597,0.02021825487866725,222.03350664355864,1731,3.238297067875394,DNA,0.023742220059523672,above
MER63C,0.04121842781980557,0.034333541986401026,211.93817204301075,744,2.8715729355458786,DNA,0.03748078959436423,above
MER63D,0.029088263748029065,0.018096931177210125,213.67129228100606,1153,3.061829307294699,DNA,0.029575853766849795,below
MER65-int,0.07326943449675177,0.04162236921159849,175.83389830508474,295,2.469822015978163,LTR,0.06180662277218648,above
MER65A,0.048598509234767814,0.02720879321099159,155.67536534446765,958,2.9813655090785445,LTR,0.03269218832951827,above
MER65B,0.06645039488731512,0.05847748270430195,200.73758865248226,141,2.1492191126553797,LTR,0.09212649820905397,below
MER65C,0.05150100698697749,0.040486982278738724,172.682,500,2.6989700043360187,LTR,0.04646596481052532,above
MER65D,0.06485461122096664,0.06669621068383963,205.29166666666666,288,2.459392487759231,LTR,0.06261440336117917,above
MER66-int,0.05730227001727951,0.049623672440571344,190.76530612244898,196,2.292256071356476,LTR,0.07709827983491045,below
MER66A,0.07205513995043185,0.04006156845492735,162.32702702702701,370,2.568201724066995,LTR,0.054681601133929586,above
MER66B,0.070669718975847,0.026161259917075127,146.43415463041632,1177,3.0707764628434346,LTR,0.02924822879359868,above
MER66C,0.04731036336704323,0.04808108694721496,155.03181818181818,440,2.6434526764861874,LTR,0.04979126015168703,below
MER66D,0.0673874055793402,0.0503981643595764,150.83091787439614,207,2.315970345456918,LTR,0.07485527548341545,below
MER67A,0.06503285085069278,0.049406824308519996,182.80790960451978,354,2.5490032620257876,LTR,0.056004356150878475,above
MER67B,0.06900700950914085,0.04774475838835664,197.7,340,2.531478917042255,LTR,0.057239680570903756,above
MER67C,0.06205883510435509,0.02075920541480177,189.406191369606,1066,3.0277572046905536,LTR,0.0308574507972166,above
MER67D,0.03419004047741243,0.02710119830927629,186.6439135381115,879,2.9439888750737717,LTR,0.034249442207456286,below
MER68,0.055104247344899,0.01955972502813534,204.4127243066884,1226,3.0884904701823963,LTR,0.028610248069027858,above
MER68-int,0.13190407472012028,0.0778222538027132,234.9814814814815,108,2.03342375548695,LTR,0.10641305888597813,above
MER68B,0.05751085031110428,0.0471325363589151,227.39481268011528,347,2.5403294747908736,LTR,0.056612419396524366,above
MER68C,0.09652087374594351,0.07420061268361113,236.16666666666666,126,2.100370545117563,LTR,0.0979032046464566,below
MER6A,0.04073944140172886,0.03740115232495798,163.5389527458493,783,2.8937617620579434,DNA,0.03645954584727559,above
MER6B,0.05999713293238346,0.03362626434421145,197.3568075117371,639,2.8055008581584002,DNA,0.04069432392266265,above
MER6C,0.10439471795011816,0.06707726154787026,184.62878787878788,132,2.12057393120585,DNA,0.09547132913991573,above
MER70-int,0.1260298612355471,0.08187951002062371,239.6,65,1.8129133566428555,LTR,0.14003109789365648,below
MER70A,0.05356262832340132,0.029600591188489307,196.07728337236534,427,2.630427875025024,LTR,0.050605254523048156,above
MER70B,0.05409752381336863,0.042095916301095014,216.12189616252823,443,2.6464037262230695,LTR,0.0496086591118179,above
MER70C,0.05751106125226746,0.04977853682183927,230.32,225,2.3521825181113627,LTR,0.07155542077656954,below
MER72,0.051676344855551,0.034643700122340255,169.02477876106195,565,2.7520484478194387,LTR,0.04349461600167149,above
MER72B,0.10065903887138447,0.08103714915041127,180.0,124,2.093421685162235,LTR,0.09875387483789277,above
MER73,0.06670794589508465,0.059095592770975015,176.04608294930875,217,2.3364597338485296,LTR,0.07296991298620602,below
MER74A,0.04905151912950584,0.01842319604744377,202.43898305084747,1180,3.0718820073061255,LTR,0.02920799895669086,above
MER74B,0.03541338742934356,0.033573450917471936,218.978672985782,844,2.926342446625655,LTR,0.03501022565045348,above
MER74C,0.07723677870116864,0.04543853575663209,209.4010152284264,197,2.294466226161593,LTR,0.07688642374443364,above
MER75,0.04359490747967835,0.03923989140426946,117.05673758865248,423,2.6263403673750423,DNA,0.05086343944598766,below
MER75A,0.08392056635767633,0.06734618070960392,143.97674418604652,86,1.9344984512435677,DNA,0.12036041218548947,below
MER75B,0.07586214552928212,0.06282075859384789,85.67391304347827,92,1.9637878273455553,DNA,0.11605048328250017,below
MER76,0.04729397947979982,0.0474390847568128,226.32022471910113,534,2.727541257028556,LTR,0.04484215890061025,above
MER76-int,0.12259098731517373,0.1296283392670996,234.84444444444443,45,1.6532125137753437,LTR,0.1708340327255841,below
MER77,0.04781127967928789,0.021160267424150187,225.13155386081982,1049,3.020775488193558,LTR,0.031126841403493307,above
MER77B,0.0685389703639472,0.026704271450829327,235.91949563530554,1031,3.0132586652835167,LTR,0.03141950886831196,above
MER8,0.04325291699569241,0.022987144325385834,221.33673469387756,1862,3.269979676645324,DNA,0.02282393732307742,above
MER81,0.04197641984333705,0.009090904062321862,243.87967388248524,3557,3.55108386518578,DNA,0.016084136705633852,above
MER83,0.045207898840180095,0.032654546626472034,135.72727272727272,363,2.5599066250361124,LTR,0.05524924824266868,below
MER83A-int,0.13554931614325097,0.0778872037559819,206.02702702702703,37,1.568201724066995,LTR,0.18990636489636764,below
MER83B,0.07082669193845502,0.06566624106829479,132.24468085106383,94,1.9731278535996986,LTR,0.11470882144814433,below
MER83B-int,0.08867927565051022,0.0872450927586789,167.3181818181818,66,1.8195439355418688,LTR,0.138879886591517,below
MER83C,0.0869629463916949,0.05428980256538129,170.66,150,2.1760912590556813,LTR,0.08909530828952211,below
MER84,0.05692987132224303,0.050301728983724675,134.71264367816093,261,2.416640507338281,LTR,0.0660374338786397,below
MER84-int,0.21112410555488756,0.13040595448959744,251.03703703703704,54,1.7323937598229686,LTR,0.15479654790635655,above
MER85,0.027320400849718214,0.026422595636376,73.24834437086092,906,2.957128197676813,DNA,0.03369372939621914,below
MER87,0.06981299732237978,0.07039924625574637,171.15503875968992,129,2.110589710299249,LTR,0.09666548211718544,below
MER87B,0.06945483900636698,0.08793564438622657,149.9731543624161,149,2.173186268412274,LTR,0.08941812500921811,below
MER88,0.08223491441899139,0.057828577953135646,189.9278350515464,97,1.9867717342662448,LTR,0.11277675530603518,below
MER89,0.04744797744321815,0.02479451905386179,189.34337349397592,996,2.998259338423699,LTR,0.03201175720368737,above
MER89-int,0.13441963753035466,0.0427155035454843,267.5322128851541,357,2.552668216112193,LTR,0.05574939675274611,above
MER90,0.0501274000424153,0.030707703551924526,246.99488491048592,782,2.893206753059848,LTR,0.03648474770823091,above
MER90a,0.06854845177596101,0.029744787436799393,233.06185567010309,679,2.8318697742805017,LTR,0.03938004348298634,above
MER91A,0.04506075656197612,0.013079038731709649,310.4333821376281,3415,3.5333907080175515,DNA,0.01644237058103886,above
MER91B,0.029608398794029663,0.02059809525507534,249.86284470246736,1378,3.139249217571607,DNA,0.02685816970303552,above
MER91C,0.05374409247233386,0.018519821516972106,257.4837526205451,1908,3.2805783703680764,DNA,0.022524743863202443,above
MER92-int,0.07438399355633069,0.060101466657052245,195.71782178217822,202,2.305351369446624,LTR,0.07585148344880548,below
MER92A,0.08774274795728158,0.07081077816976174,223.688,125,2.0969100130080562,LTR,0.09832591847514265,below
MER92B,0.07930253558668235,0.03137069619932305,213.1474245115453,563,2.7505083948513462,LTR,0.04357809145725306,above
MER92C,0.1526329781585365,0.09078202553452562,189.63953488372093,86,1.9344984512435677,LTR,0.12036041218548947,above
MER92D,0.08090834786362136,0.05749500252376262,211.39333333333335,150,2.1760912590556813,LTR,0.08909530828952211,below
MER94,0.03538573091167335,0.012339653703620933,265.9244855967078,4860,3.6866362692622934,DNA,0.013586408644110815,above
MER94B,0.030985229628973654,0.030275983104058015,252.65288035450516,677,2.8305886686851442,DNA,0.03944290411816298,below
MER95,0.11348029683887444,0.07275009236030992,173.6095238095238,105,2.0211892990699383,LTR,0.10804634429179855,above
MER96,0.035281515820344014,0.016466672069315128,230.7864077669903,1236,3.092018470752797,DNA,0.02848485654887577,above
MER96B,0.021592350746719103,0.016301064596787443,192.17243214475786,1879,3.2739267801005254,DNA,0.022712051824007495,below
MER97a,0.0717303603342816,0.061382291196784816,221.25925925925927,189,2.2764618041732443,DNA,0.0786293393617526,below
MER97b,0.06606190738069467,0.05492376347862105,227.2672064777328,247,2.392696953259666,DNA,0.06803563426303934,below
MER97c,0.07179808685118208,0.05223326087022629,223.60287081339712,209,2.320146286111054,DNA,0.07446710793507304,below
MER97d,0.1709453394112301,0.12589495096518372,217.88636363636363,44,1.6434526764861874,DNA,0.17292250339416915,below
MER99,0.06757271852017152,0.050728806686536836,218.3404255319149,235,2.3710678622717363,DNA,0.06989261009345693,below
MER9B,0.18797851053046946,0.14942660172657754,101.4074074074074,27,1.4313637641589874,LTR,0.22517876692877314,below
MER9a1,0.07155277031832609,0.04525528440229937,53.90559440559441,286,2.456366033129043,LTR,0.06285077639829487,above
MER9a2,0.09466042530339336,0.04493835382071766,56.958015267175576,262,2.4183012913197452,LTR,0.06590103039583792,above
MER9a3,0.03799099042570387,0.04193335461424197,69.83664459161147,453,2.656098202012832,LTR,0.049013497745900886,below
MERX,0.048511419741537366,0.052971685471242806,242.75396825396825,378,2.577491799837225,DNA,0.05405278675380986,below
MIR,0.02788673535476894,0.002266346653970254,273.5391146938935,153574,5.186317696084091,SINE,0.002100041725923989,above
MIR1_Amn,0.034225551546453584,0.006630888530789189,261.556625974408,13598,4.133475036838092,SINE,0.007789315017704995,above
MIR3,0.035638526552943486,0.002967578151586009,284.58489271694805,78717,4.896068534251123,SINE,0.0030141541763839892,above
MIRb,0.030125006650328235,0.00172202178818452,289.9157443215729,206087,5.314050597279791,SINE,0.0017912773059873001,above
MIRc,0.02899823721181356,0.002956584664604585,288.2740316162243,82173,4.9147291426346,SINE,0.0029449347989890123,above
MLT-int,0.0669965130745857,0.04898437027215483,209.63333333333333,330,2.5185139398778875,LTR,0.05817110977581246,above
MLT1-int,0.0750579246322481,0.06101242776966181,216.30801687763713,237,2.374748346010104,LTR,0.06957307943591473,above
MLT1A,0.03355782496029324,0.006749678398095744,195.03916960438698,10212,4.009110806132212,LTR,0.009093748142232325,above
MLT1A0,0.03925447358020675,0.007329929378618749,192.494792629568,16227,4.210238236161727,LTR,0.007079351207698476,above
MLT1A1,0.039384597500627234,0.01013084086598244,190.22796795338675,5492,3.7397305285647175,LTR,0.012717350648270051,above
MLT1B,0.027714858322493843,0.007106121644828434,184.00595044016956,12268,4.088773767310448,LTR,0.00823510638359554,above
MLT1C,0.03246345422672108,0.012675542605114954,185.17494089834514,5076,3.7055216134226674,LTR,0.013270686241572216,above
MLT1C2,0.02771249461374925,0.007976264264687307,201.96694475051157,12706,4.104008850999243,LTR,0.008080376828761887,above
MLT1D,0.03417336783264894,0.006644273617141534,211.5962454469039,14276,4.1546065392836224,LTR,0.007587059310199039,above
MLT1E,0.047806843361747904,0.02742839435757567,223.32850241545893,621,2.79309160017658,LTR,0.04132791645119821,above
MLT1E1,0.058241547400979726,0.02506470965229127,225.00879396984925,796,2.900913067737669,LTR,0.0361363721863928,above
MLT1E1A,0.045411711959359946,0.015965495611633882,232.2520908004779,2511,3.3998467127129226,LTR,0.01941652765538309,above
MLT1E2,0.047437698340188,0.014275015498840086,233.71032504780115,3138,3.496652939250918,LTR,0.017211888155541335,above
MLT1E3,0.03792786711298779,0.020694020478895726,226.59985041136875,1337,3.1261314072619846,LTR,0.027300412058448763,above
MLT1F,0.05054823987689061,0.011409570465927162,233.9543350817649,3241,3.51067903103221,LTR,0.016913933485854876,above
MLT1F-int,0.08062242182412924,0.0641155597528603,244.19631901840492,163,2.2121876044039577,LTR,0.08517999192863218,below
MLT1F1,0.04265535986542234,0.01530597258536055,225.49119865884325,2386,3.377670439334323,LTR,0.0199600791404403,above
MLT1F2,0.04904817626227645,0.013700843032867435,236.60476190476192,4620,3.6646419755561257,LTR,0.013963586226459579,above
MLT1G,0.046357895521808176,0.01576222905443788,255.7875983341046,2161,3.3346547668832414,LTR,0.021058178279246276,above
MLT1G1,0.044301512663419286,0.014866323045867245,259.3494307027876,2547,3.406028944963615,LTR,0.019267653947047478,above
MLT1G3,0.042402603253027984,0.01652864165690312,254.45131518227964,2167,3.335858911319818,LTR,0.021026632207632755,above
MLT1H,0.03526279115476331,0.010352878010775703,262.1363877822045,7530,3.8767949762007006,LTR,0.01072225170557728,above
MLT1H-int,0.08921706206648587,0.05118894879182472,280.79126213592235,206,2.3138672203691533,LTR,0.0750515334000155,above
MLT1H1,0.04410089211151724,0.016491125728340463,262.39942734430923,2794,3.446226401778163,LTR,0.018327114985501363,above
MLT1H2,0.027373748377087528,0.01379121845349906,253.34983068507424,3839,3.584218112117405,LTR,0.015434127857379012,above
MLT1I,0.02808119527703636,0.007420173435340702,285.0704548058197,8729,3.9409644934927996,LTR,0.009898960368599444,above
MLT1J,0.036803445216997466,0.008130513339251074,276.4653243847875,11622,4.065280871102755,LTR,0.008479530501431238,above
MLT1J-int,0.05781205325405925,0.02667356787172052,291.3545454545455,660,2.8195439355418688,LTR,0.039989019893014066,above
MLT1J1,0.03459660495964835,0.011100398291477106,266.50751126690034,3994,3.6014080605346837,LTR,0.015107322544067315,above
MLT1J2,0.03163435978107813,0.011066603848563391,273.68192595294545,5483,3.739018245883481,LTR,0.012728633349307242,above
MLT1K,0.031161322967323234,0.0067860020933834565,277.8407131805791,13573,4.132675849092962,LTR,0.007797069194024146,above
MLT1L,0.0217135282026938,0.009271434502048207,270.3429193899782,9180,3.9628426812012423,LTR,0.009632966828729803,above
MLT1M,0.030497716566928297,0.018371558148618863,275.42656587473004,1852,3.2676409823459154,LTR,0.022890490352575715,above
MLT1N2,0.02094029243951461,0.011372285756134401,275.40894770006304,4761,3.6776981814745104,LTR,0.01373844218164886,above
MLT1O,0.02819508368419457,0.013549153009136474,276.6219512195122,3936,3.595055089759304,LTR,0.015227287518200096,above
MLT2A1,0.0447357735449503,0.015991726904216182,87.90121951219513,2460,3.3909351071033793,LTR,0.01963315357298783,above
MLT2A2,0.03131219252732392,0.02569771038933582,98.86356707317073,1312,3.1179338350396413,LTR,0.027580467425002527,above
MLT2B1,0.02816993089793331,0.011721901191698164,191.96346749226007,3230,3.509202522331103,LTR,0.016945054325062676,above
MLT2B2,0.028028066148031574,0.015438084110871943,184.52667269439422,2212,3.344785122632661,LTR,0.02079425296981,above
MLT2B3,0.025781145782034994,0.01608406129083846,156.08020134228187,2980,3.4742162640762553,LTR,0.01769945965770456,above
MLT2B4,0.08101279620940557,0.01411836262823854,190.07023172905525,2805,3.4479328655921804,LTR,0.01828821930691775,above
MLT2B5,0.06826518619818032,0.026710613174348048,173.54421768707482,882,2.94546858513182,LTR,0.03418640434956913,above
MLT2C1,0.03251252630922722,0.017469123587041502,208.8653444676409,1916,3.2823955047425257,LTR,0.02247384276798714,above
MLT2C2,0.032110967699007904,0.027857641179966287,178.86776859504133,968,2.9858753573083936,LTR,0.03250914303769985,below
MLT2D,0.03109012900662767,0.015513803797178509,177.6576898118105,3082,3.4888326343824003,LTR,0.01738028717722783,above
MLT2E,0.0415894723227088,0.03658281726192823,260.64268585131896,417,2.6201360549737576,LTR,0.05125785038588955,below
MLT2F,0.03765268049129182,0.026707960658701246,255.9931506849315,1460,3.164352855784437,LTR,0.026031722035972586,above
MST-int,0.0738222499522101,0.03099908434093242,190.44610281923715,603,2.780317312140151,LTR,0.041990452555533235,above
MSTA,0.04314191150807755,0.005311998024982056,146.9191578379108,14819,4.1708188980336685,LTR,0.007435453598476554,above
MSTA1,0.03958371728635644,0.034405909672980406,171.51195219123505,502,2.7007037171450192,LTR,0.0463657770452745,below
MSTB,0.041291457793851134,0.009209143918431554,162.6885699899295,7944,3.900039235487325,LTR,0.01041640467073905,above
MSTB1,0.04087287962622813,0.011859511153904243,164.15785256410257,3744,3.5733358400660675,LTR,0.015644660023840632,above
MSTB2,0.04932866007192002,0.019865037109964637,190.19660755589823,1297,3.11293997608408,LTR,0.027752479933847874,above
MSTC,0.05328784811872896,0.012375499229519034,159.28229865771812,2384,3.377306251068199,LTR,0.01996913142257279,above
MSTD,0.034102226940052306,0.009576066177852985,195.20763382958506,6314,3.8003045775561985,LTR,0.011793543188238742,above
MamGyp-int,0.0717065586352738,0.027453525113151862,298.9245810055866,358,2.5538830266438746,LTR,0.055665142572045086,above
MamGypLTR1a,0.03620067229375802,0.03675553807991905,285.0416666666667,744,2.8715729355458786,LTR,0.03748078959436423,below
MamGypLTR1b,0.03155914185552539,0.024872787336719635,281.75894736842105,950,2.9777236052888476,LTR,0.0328407575097592,below
MamGypLTR1c,0.03179130249740156,0.02464228631567768,271.4456641053787,911,2.9595183769729982,LTR,0.03359361308482366,below
MamGypLTR1d,0.03877975007805526,0.02473198487600326,261.73767605633805,568,2.754348335711019,LTR,0.043370252837478245,below
MamGypLTR2b,0.027545678102796425,0.042684570337490325,260.7213541666667,768,2.885361220031512,LTR,0.03684286710206271,below
MamGypLTR2c,0.032951525788333144,0.022027070552894573,272.84010484927916,763,2.8825245379548803,LTR,0.03697321453397738,below
MamGypLTR3,0.05333782825196994,0.036801196898819145,291.8380129589633,463,2.6655809910179533,LTR,0.048438240872109566,above
MamGypLTR3a,0.05085308559479283,0.0282775029580562,295.5810663764962,919,2.9633155113861114,LTR,0.0334351756366599,above
MamGypLTR4,0.057906930395544405,0.024002225552420375,277.2922794117647,544,2.73559889969818,LTR,0.0443945598363272,above
MamGypsy2-I,0.05582146028914856,0.024659997906686746,296.1547842401501,1066,3.0277572046905536,LTR,0.0308574507972166,above
MamGypsy2-LTR,0.04461873820252523,0.03399599082091478,285.55539772727275,704,2.847572659142112,LTR,0.0386176335538973,above
MamRTE1,0.059427667352591716,0.0102423434838826,305.8080303635637,5006,3.6994908452722046,LINE,0.013370702111155017,above
MamRTE2,0.1687712699871212,0.20085487540747307,293.44,25,1.3979400086720377,LINE,0.23474673650100691,below
MamRep1151,0.04161884009453006,0.024922122626015095,231.92386363636365,880,2.9444826721501687,LTR,0.034228392802582344,above
MamRep137,0.02943456770038474,0.017119014468994706,284.8117534639274,2093,3.3207692283386865,DNA,0.021425388097939053,above
MamRep1527,0.03774645457464389,0.024297863299954064,284.0977353992849,839,2.9237619608287004,LTR,0.03512288454657353,above
MamRep1879,0.030313528457643447,0.01908112336205622,264.64516129032256,1333,3.1248301494138593,DNA,0.02734467657828228,above
MamRep1894,0.03783558306941442,0.024268193603441714,285.87774294670845,638,2.8048206787211623,DNA,0.040728799573859754,below
MamRep38,0.033110538270189296,0.018485942067011634,284.777145811789,1934,3.286456469746983,DNA,0.022360503459425654,above
MamRep4096,0.032572096852349186,0.02632753259348152,254.02894491129786,1071,3.029789470831856,DNA,0.030779474493683838,above
MamRep434,0.020962238455270177,0.01771840855211194,261.53422690282434,2089,3.3199384399803087,DNA,0.021447560621330027,below
